id,name,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact
5973,b'gAAAAABl4lkM2TMxpCNxYN47rZIV4rsVBKJOUejLy1KSsm6duhuiHgEmDbkDpZ3XOikVhMgzPhhWRp5sN98zp9OMc945O0hcqA==',2020-07-06,shot,gun,b'gAAAAABl4lkMqH2ZQkPU7uXx6xeoRIQAZStlUrE8ahNl41YAJd3eeI13iTCeNQ7PWXUG9R2OWO0KmpSPzDa28bkOT80uSPZc_A==',M,,Smithfield Township,PA,True,attack,Not fleeing,False,b'gAAAAABl4lkNQqalPmmWFchi_sd6gFhFt0QKTEcYdY4IHN9T5I3u86IP6_hOqlwaHkHZ4t_9qQs7pGLswy-K6sn0GXA4JWDizg==',b'gAAAAABl4lkNl8EfqFR3sWh47VF7pk1rlXqidqbkENOxW3WqsR0eaXbyfShxtpNfoeaqBki3aCOE9juIJkz8UPjgejWlaPZfWw==',True
5965,b'gAAAAABl4lkM2hS-F17kFAyjpHaUVOECfRSGOfJORr30Yk25jU0sKybcHfs25A3Z22vjmWCpgXULRouyyhpbUX67xvALfbimGXGFa3Lnv2iSSc--asJAv_I=',2020-07-07,shot,gun,b'gAAAAABl4lkMmBK02ZzKRnW5AZpN85IA7VLWyzHzQDo0Z1RW6YD6S8GrPyym554DMlvxpvkh7W1rTx-IDB_wC3TbHANXFwMPmg==',M,W,Etowah,TN,False,attack,Not fleeing,False,b'gAAAAABl4lkNmQ3qZWXffdLeuSht3ygkwHv4dSLRqD5n9YAZpmA2G-Mc3zqMph-fD0HLZxgFgoonFjdNubBVHXSmDC4JUWR5wQ==',b'gAAAAABl4lkNQCAbB7Xk1RQmVQ2rYiiEq9xMB5x0EQ6hvd3oq-ULTBj8naakULqEo-LD5BB-yMbjHUPzDx9rPN6oqVlY22iKnA==',True
5967,b'gAAAAABl4lkM6XrPw5V41MsmyG_TpfqjETgyHUir07QVNy_3BVoAC9_-IuAF7_DPVyUvhqC0KfTLDRezoQsmKH_S1_zTCcdWNg==',2020-07-07,shot,vehicle,b'gAAAAABl4lkMOtNQfSYjn2VKfaE6NdTKnafgB-rNRT2sNvatgxfhyLZcboztAFqvT403tna_l1LsFOGdtiEb-7xAJpVTdwsQgg==',M,H,Fresno,CA,False,attack,Not fleeing,False,b'gAAAAABl4lkNfUZO1YYKMemL0JMc_99KHevq-3MEZOjgy2HKBXv4D7ioUhGhvcgnKmzm4kpI2qEA83xe_a3UjvbDc2cvQHnqvA==',b'gAAAAABl4lkNsysBEAMLSN93IoCRCQyBzcVGurMb-I7zhj0xs2Oye4UAEl8P9gleipRGpkup5OLQ0NaWeAIFvH6nkzsAGLJrjg==',True
5977,b'gAAAAABl4lkMmuMbsHtPSaH5mxyw1e6lNFbbmohsqnmxihH8y7823aBIlCqMH6fPg7Ww048KuGnCFxJNaRLa6PyR22Ilj7OnDQ==',2020-07-07,shot,gun,b'gAAAAABl4lkM8s8pAd_TqUi-KRuO7jpDALM_wn0IUOL0Mymv1kInlc7Cn77DMSsLBk6XhIU-RZaWwHtmGSENEGM3opoaQ7Ki9Q==',M,,Harris County,TX,True,attack,Not fleeing,False,b'gAAAAABl4lkNmwc-2JFu-IYuKbYna_oTiO2f9R_Fww7DQl0OcW_lzdVuzqUtrfPf1gI6rexngqjVzd9beRPlEL7zm4pJrWtSPQ==',b'gAAAAABl4lkNhSkx_1WbRS9mhrKoY8NI87YttVwTZmib2xZmTVXvpS2AK-uf9K-gkqzpU6U7dXw-sTtS-Ogaj2gmZlUF0MZvfA==',True
6167,b'gAAAAABl4lkM48lYJLzpzLD-9OROEBenPMoXpNufnIlX4jIGFLWiChXITrd4fpQ4lpcgrSbuHPDCGda3NnppYzI43a7vaU-qd1djWODXzZR6U8-nUob16-M=',2020-07-08,shot,knife,b'gAAAAABl4lkMVZbTe36dVNPmLq_NhVToDDebFa1Pb7QcJE0LS0mDz31ebj2itbbB4AyVPHKUD5yvxNyud7B0xV4hsY1vfQc0QQ==',M,W,Pascagoula,MS,True,other,Not fleeing,False,b'gAAAAABl4lkNyl2y02LPFmARIjOzk13CdleJaV7ajfCOvvYpu1ERxpmRaygSgGgM1JZh3c_86dWqtRqdhXrdBwIwRNhaSDPyAQ==',b'gAAAAABl4lkNltg1QwOpggFWGPINYTOUNCCC89ir24nizkfilIeEagf97-gFf41k9X38qrSzFyxpnXaN8ojzCU8cL3_3Dlq_nQ==',True
6168,b'gAAAAABl4lkM627PcigMH5-fPemnnRmVTHaLGa-ZZrys5aBYf6rGHnfzhOk07l1cshSGt6x2wwHuDvgecAqV_dmAyVi-s0cCjF3foC2_Ar0vFRuJH9VC_SM=',2020-07-08,shot,gun,b'gAAAAABl4lkMqLNAutwNZag7JO9JwYFgYXPJIYLpCtB-9nHUosKD-hm6RHmVH0ZSC-yV1V2E6EPmKNBT6D8wo_NM3E9CPGc3ZQ==',M,W,Myrtle Beach,SC,True,other,Not fleeing,False,b'gAAAAABl4lkNA9GddnwvoiWRDDBJzsNgwD7wVJW0BsmTywMLWQFXEnwqf-vrf2_cVQ8iTGMAX65T2Zi1Mq0AWlY80Nxlzna18w==',b'gAAAAABl4lkN27LbW9MAYHpnd5ZO37m72l6F4NIE_fzPQr_r3n9jpqk01zKmZYWy0vaSFLTwQKIR1nkVVpnqeopOFjCvH3CT9g==',True
5987,b'gAAAAABl4lkMxp1V5612Ypv4aipgJd9Hv9x0b86eYtQ1YO7wjgm7mBkqQcxUwccHqUp04-gHmE2QWC9o2-lVYfEK6a0qLnSs-LYj0_lQQHVPeGtBAAvU7RI=',2020-07-09,shot,toy weapon,b'gAAAAABl4lkMkd_NjtKtdeCrsjqdr8mxWWtNhcCHcXNEO4Pq9w2ZzX8bVtDPX_edmJzR28Q8kg2gaNxt-QxPkuyDxNYTm9vg8A==',M,B,San Diego,CA,True,attack,Not fleeing,True,b'gAAAAABl4lkNiY_cIcD5J2_V8pydl8Ll_aEDd4b5fIdLnfQximlQM_PcI4AssCCZqJ8tGizcPRmMffTC_KFc_HA-S2km_jjc3A==',b'gAAAAABl4lkNOoJBgXndOczCZ9vD8nfMktGCxcHop8_8Zjt5XbT5Jk2iYBHRFsJt3off0D7lt4uOOWarsX7hLrDmZHiUr8b7Ug==',True
5979,b'gAAAAABl4lkMBdeopSanZ4d-q03h71HxJ53Wr7G25OLjKWW8xMbXg1G9eMZnb7wJi2FUMq9X8L4tI-1ERttqI1vZ5VUkaF7KqwZyTzhJujwf8nynZi7CZlw=',2020-07-10,shot,gun,b'gAAAAABl4lkMKYC7Ckr1ysPO3m0scuE97SlWBFIqIrkeWv_dNgYzoPpE2q-T-oJzPqFG9DFOj9b4XKD7gbEmFmtvSClgImYjGA==',M,W,Forksville,PA,False,undetermined,Not fleeing,False,b'gAAAAABl4lkNGyht05_SuAthRzyEVpLCe4NY-4H9LkD2z7dIt6sLbJ3s9sSeFL0Sc3iAjlbdXoYg7MQLQRRMsxK6G0YRLe-rzg==',b'gAAAAABl4lkNsdiO_Qc3d3c7Ntt-ulTgkw119YIdW0_drsOzln2Oo96Sf0Y8uKpHLhpAdp5HcMYPVTBchriixTADXhqSVX7xpA==',True
5981,b'gAAAAABl4lkMR9JV2wxNHmL_db9iaAdBZpkJQI-66TzGT5PhJCFN_D7ot_0wTU6BHj34frqu2cEK4t-8FdP8lpRfD_-XXMfbwA==',2020-07-10,shot,gun,b'gAAAAABl4lkMIADflVeCt4yqVPB0DRVIbTUrr_WuHUcGTWG0z8tqMdKKMAN7LdXN-VDWKZaqtR_6epZXz65jZzE6Hm4hRPQAHg==',M,B,Detroit,MI,False,attack,Not fleeing,True,b'gAAAAABl4lkNKZt-oAw9bwp5yIwvGGLY1qcnIOuV2x3v4DPhcEbhuusjET-nb0iTivfuL5ON0L0Mw01rMjgMSufXpE_QTSLeJQ==',b'gAAAAABl4lkN4zu4P9JG1yZFlYN-63kmypGBDZIufgk5DvQEzfMO5rMuTr94xFCX1YyUwi2UEfZwmBwZxcvKy0-qoTZsHlsBvg==',True
5986,b'gAAAAABl4lkMsSfyrrOERhryKRa80HUQoq71nLTwstS9uYGxw3ovGz8MBkIqVTzjljUf_uH9XWNHefp-DsR2QyYNRMdN4jU4DsRkpkrGDrHN1WdzhBpGTsE=',2020-07-10,shot,gun,b'gAAAAABl4lkMs1T6BWaGMkhOqk-VTRa22OOtqzdZXfml0ivuP7nNzOEKTxD5KHVSxVce5lhllmF67LBkWldwrEEmKNzh0qeuMA==',M,B,Panama City,FL,False,attack,Not fleeing,False,b'gAAAAABl4lkN_kM8ONjhrVonXC5brgIJV58q4vNCu9gIT4qoJjn2zwbXEOegGRMv-MN6hmj3Va0PU_9ouiqZWX_bakANOO0Ocg==',b'gAAAAABl4lkNOnVHVPZB_PgLnyCKhmXTmgMv_Nm4GNZIbLG2cJEDNaVmeSC3GJZyrgOWcOMS8yyH29xx1qAXgnal9uGoayL25Q==',True
5982,b'gAAAAABl4lkMrk0u1kZKimT6o9Owzbpvdh1-PO6GdDcpwyJ4dhkIgWLlvj2f9IzsjovDA_AGxMhWQ63RM1PbXSbWNCYba8swI7ND9N4H81_zzh_dz7JSNjI=',2020-07-11,shot,gun,b'gAAAAABl4lkM8I1cXPhOU-U8xeKWQV1H7I-pk_VUPlrcypr0r_txwR5L-mwk0YmES9WCpOtd38eowahd6VEPzTak3v_0-QQNuQ==',M,W,Monument,CO,False,attack,Car,False,b'gAAAAABl4lkN6uhUMbD2FwK2HVPczklZH6MPjK-b5xovo54uOcglJkAIW-36o9C60sATygAOAUbKAbppRqiJbFq8urR8MJXYZg==',b'gAAAAABl4lkNHZy-I8gfUs_A6lzsyA_Td8XMuMLOHz2gVCBX3pvKzmAgtwCvGf27_YebU8HUw7jCIivK1JTx4x63uLrHwztoaA==',True
5983,b'gAAAAABl4lkM1AhdpsoUJUsNjTvH3On7bvb1OylS6o1GRBbtYQZIMTMJ_bKZXAWuYWmuspMcODOD-j-5ivApRFznajmq6sWky77W55PkVD6pDnNJkWZ0zh0=',2020-07-11,shot,gun,b'gAAAAABl4lkM1KRcSRw579Xc78WbbdKxUjC3srMWPtgBNPqEJt4-ShLIhvSePKify_h0ovyBI35oLud4YoK4XfSguy01ao2kBQ==',M,W,Greenville,SC,False,attack,Not fleeing,False,b'gAAAAABl4lkNGN5_3RYbPCvCpyrOFjJ2GAEQ7pu2RCgrd1kjYS6pov1vkH4U26_LBW02MX9i7w3h4v-2PmAqIriCUq7AKDBODw==',b'gAAAAABl4lkNYp9BWhO3Nh4BqRJDhUmA3wKCnbKqOYmVSyo0moe8fZfeb_wZA5uyBIeqvzOlkwV3IN8s-67L_Gj4MyKjPCrdtA==',True
5984,b'gAAAAABl4lkMz_R2WWaiB4mqPuigKR6_xjrjYfZKBm0TJtwAEKbzpwl3853EtSu3nBmVB52oyC7UTN9AsAeN9XmDlqn-Xzm8_9c9Ff3LTcbBIR_W1IiqlsQ=',2020-07-12,shot,vehicle,b'gAAAAABl4lkMZCpbAqpO_x9hgzizvgVX6CQiawmFqDpifZlo355CkUjDlU6fvjujIHHTBt_0U53s9eePJKjQFV96PCOYWkk4Rw==',F,W,Butler Township,OH,False,attack,Car,False,b'gAAAAABl4lkN9TDR3CTyBr5jz_GBi74CiDJ91U4B7aMOE1jmXZ0apORt9DqdWCNYIBqdC5PRcucqMvKsieqhnWBsm4V44RxecA==',b'gAAAAABl4lkNQn5r8AG_sAs0mDQUYjWUId_9mS-D-83B3QIjUdWT3At7sM_hCuYYaIhtyXw10CIqES0sDnnsQTkuNg1kEMWVZg==',True
5985,b'gAAAAABl4lkMtRj3i0M4_8RtIswgZSMxwu4SLC5YDqssOAX6w6Lpo_SY5H_4SOcrh71F5gyjdTj_633LXD8KjXgKTx7ZZ_ZmlA==',2020-07-12,shot,knife,b'gAAAAABl4lkMQadVMLR_6Cj8jmssFcWHsXz4--bsiIqlBM-VVotojZe1-EeO1Y2XVvHsoA7Pxb1vTnd-ozZ8WWNTI0cO5Ks4Hw==',M,,Leesburg,GA,True,other,Foot,False,b'gAAAAABl4lkNITiY36OHjtowRJaKE4nugQvEh-TGyajzJ0vbf8-islfmaG1VjrKEg7k15SSVzxK-SWSTUGpAfNY29Q1VODjnWA==',b'gAAAAABl4lkNZ0DJmZxMgfy-bpx7XhWlMMrO_15-M5Mgh9_isDyXrSYKsSc2qzcPZPSO7bB4UQIELBhSa07hq_YN2daLaeBgnw==',True
6076,b'gAAAAABl4lkM6y8kpe2TzryWzYRS1ij7XmO-x5vD_U_-ZfdaH4iQlZIKl6fPYUpfPPq4e43CpCl_mgFq2lVh664raOXwPW2EbA==',2020-07-12,shot,gun,b'gAAAAABl4lkMzDXkGHEVl3KbiN_215mOsvol4apPaTjqqRe6_x9rCfQNh7MRV41wu0BC_qmo6m4IIAlTQiCuIE49KCQZnPSNeA==',M,H,Chamblee,GA,False,attack,Not fleeing,False,b'gAAAAABl4lkNhjhU39n2Hd6UD9I_Q4E5zPVwrP3TR4xVAl3XCfb1ZYvuK8ryvjAz-FZTXYnu9wG-gJxH8SFOGmhKCA_qPUfP1g==',b'gAAAAABl4lkN1lDPrEFUYH_cu3TQEz322cioZlLW0Vjo0WTrkDmVt5QfbSHjuzlsV_VY4IO1WR8jnRmZMguxt-a99hHmkqVRhQ==',True
5989,b'gAAAAABl4lkM4qQFi9hxYv5uzzdCPYA4HVNVBm2uk47G78U_RffIp5snsZTJZ4IRIb1qOCm6kegIy82eAktPWfz2MIbarosrSsWNp2ezdouk8Dvy7Sxy60g=',2020-07-13,shot,gun,b'gAAAAABl4lkMUgxWLNAA0Z3txTlAQYHqE3-CR19eut2HLAYZ6_qBRyzJoFYVu1Xh3rCcRwHNaLoh4wz6_Mw4hOuz4pIN3S37zw==',M,,Rockwood,TN,False,other,Car,False,b'gAAAAABl4lkNwt_OHJ4_jNbGWcL8UWizTDI5iWJV4yGB095S-oSiuu18hbPIMf9mT3QNbfYEmPFalWBtdMVOTrF4aA9h9eBTcQ==',b'gAAAAABl4lkNOHKB0I4r596Nhoa92FhIPS8IIav0rNO80bVSFEN3AOD7faz1yPrrZAHZBe2Gt58eunql8rCHV7J21F_gNATGlA==',True
6077,b'gAAAAABl4lkMmS-H2UwtJnz3AAXXrJby0Vw7wfdQmZNhDI0grTNu7_bu9tTBkoi6mfEv5hWGCOebEiK6BbxciAPPzr-QPPut4yQqsUrWNohi779zYDaBGNg=',2020-07-13,shot,gun,b'gAAAAABl4lkMAoewihajO5dl-7Lpnb7WablUNRZJT5BdlBJcQ-In8RRA_maHeI5TpxQJURvRBAiFpk71azw1If4yeb8qUhQZWw==',M,W,Chaska,MN,False,attack,Not fleeing,True,b'gAAAAABl4lkNYlRO8hvGAin4aO3XCXQJd0cBUQxIqIr0tKE6qyl-NazMe66lFgitd02TN5ZWMGpTrdkPKjLA4AfL7d-iouBeIg==',b'gAAAAABl4lkNnGl9Wt7lmN-MWPLLemPYcGgCB5pdRfveONZiLT-AN3PGeOhPw1Lbm_YAXRFzvp1ZZ9tng9fecM7QAcII-odueQ==',True
5988,b'gAAAAABl4lkMUpyeAp-lUrWVBxRVXq1vx1sBhQwosYUQ3MjHwZQAGefeERtqca5o-Vjc8O9YXm4pIQeG8mlKQqxiNrkb0pg_Lc4qNaADY3LBIfxRu8WYI1M=',2020-07-14,shot,knife,b'gAAAAABl4lkMGn-x1efrwamoUHr_ueEkCF4oyaTXTkwN0h4uaFO9wDGT3z-4hsMTU9rV9p6I-BfFCCbvaX5nq-nuZtcdCyvKuw==',M,W,Delta Township,MI,False,other,Car,True,b'gAAAAABl4lkNZ7aj26sxlIifMY9wuz5dsiYlSjJogKThDBi1DFZKBnpUS61PXnUGl5WYdlMD3JmGiMa9sBW7YuoEpgFyeiWkYg==',b'gAAAAABl4lkNqBrZ5zGdTYPIcyRHKWOiM4VEtnpeFhkJP-hKFGlfQB0vFIDD1gDiZ9cb0RkMw8v8hCGzUO45nwjtjZbSuj8Zpg==',True
5990,b'gAAAAABl4lkMwHzhn7PWOaJOA66lACw25z62ufe9BPLB-iZOjzjyYJDgXbyKR8Ztt-o1VEauynYs0g_4j_gi_03A9lAYtnKZ42myE0IAE4xnFyvxv9jdU4M=',2020-07-14,shot,gun,b'gAAAAABl4lkMWGXo9YZ7oU7iPijMKWi2qVep_v2FWwXiBK1drE85BaWxUDfMZxGn6vnSMZc2O1bg02Ih2MCVMSRUJFAXyWafBQ==',M,B,Cobb County,GA,False,attack,Other,False,b'gAAAAABl4lkNX6dkvtGksINJyvuefp0IpnmZZKjUYeQv18W1-MAy5Um5_CO4n-Pw8i1aChwggvIcoqn22bYcFqFXJ1MjVATzqA==',b'gAAAAABl4lkN9HPA-FkW9fS_nswfR0T7XwzCttLsfdRrNQOyRQCmQCjsWApdsjUFP5APlyf0E1Bclb9EWRbBEQFGhR86GNxYDw==',True
5991,b'gAAAAABl4lkMURUJUAVa-UZkuof44Qp2jxKYoCrROaD86wt3TKTtucLtC_gooQDFpoysdKcuutWJKLO7XxOORePAkwUCR0Y49eCHZXfR-ZCHsVlomLdLlA4=',2020-07-14,shot,gun,b'gAAAAABl4lkMn7ysDAFEJWzQEVNmOpMS8LTQ-IR-jZyh-R2sBM-_mLuB8H_RQ1DSjX8pQC573dcEfXbwIGghsR2_5y-ofk5ANw==',M,H,Knoxville,TN,False,attack,Car,False,b'gAAAAABl4lkNSIRSOCrWIbKH-BIXlWLuAT5OE_PNE0gNX26Hpofqz_iMWb6Y5QkDKAwkMYPUxFkXAgW_DdSCOIk98thwXasmjw==',b'gAAAAABl4lkNYXnFBGuz1bjUWhqFJRWpTvwiGSDq41Tms7siudapfcjy8STPzsLnVw6i6sc10Y17Eo2VhS6Hpdim54IXmS69Iw==',True
5994,b'gAAAAABl4lkMCEBTNOAKuScmwX-i1g2l6Sg1H_5LJSGJxtz-QwMRdOuq2kcyaOXHUjHle7JmmT0-6sBEXH-kZ0uWy28x_rkDQg==',2020-07-14,shot,gun,b'gAAAAABl4lkMZsl-HZQzwWny0d3f0OPHNzQSSKikK4nrG1HzZ-ZZwvu2C8yO12WqhB390G94_nm2scOcqPW8a_PayI6LY-RxqQ==',M,H,Deming,NM,False,attack,Foot,False,b'gAAAAABl4lkNRKDDJaOObOMa-fpHqjjbYsQFvRi1Utsu6tK20IRQg_HYJR3aQR4I8ubHQsJNueIi-2hwblbhWUAnyVRNJiBnhA==',b'gAAAAABl4lkNm32OK-we-VE0Ep5FTVjGejFS66ehq5alG_Uak6fSHVV7lAXuRG9tVyez1V7DRplyL18ZK4YzK42RBcBZc6MJZQ==',True
5996,b'gAAAAABl4lkMTykP1stWDI2akJ6Uze-4BryR-Zm58rUKTFp2gr2Lt4RoubLmQagP8TaiIUuBwfli6hJiNCOqa3EBSVY4LLkqkQ==',2020-07-14,shot,toy weapon,b'gAAAAABl4lkMCYmxTyTEh-sjjLm_pEG72pgAWtN--0OSG0O-tAv0gMguC3Jg4_hxAy3ralhZLbEtFZuHIW__OWbO-hvHC6WWIg==',M,W,Morris Township,NJ,True,attack,Not fleeing,False,b'gAAAAABl4lkN-e6aO9prqKHNP6tQzJp_3zNg3WZ_Vi1c2ML8-8t2yzmC3QrtqJ_dvN2BG3kUMpjpDcfcwL3cr4SUc16In5G3og==',b'gAAAAABl4lkN0X9wdD0Gz7ncFU8qPa2UsuLtozi0EUfo2OuKSlBQNDiDGc26VO1AZexYkOsSjCKI_Vig_d7I8nsRU6FEMsE0Hg==',True
5993,b'gAAAAABl4lkMdaLfd8247FPtckLpR75BLgAWOJnFslFBB1S8wnOA7ERMgkxopGB2CLj9tBH5WzVT6VYxQcEeJF-y4RYutwXx8g==',2020-07-15,shot,vehicle,b'gAAAAABl4lkM4e3kHnaaVXsHDEhwywiqqc0LtoXaB6diiUIFtI3bCeh1730_KgnfAtKdQQvbqpjwlt8TB5zdBshaMBoVN-H_Yw==',M,B,Stockton,CA,False,attack,Not fleeing,False,b'gAAAAABl4lkNODkMnWxFTkaAufOJ_7WbjV_iicCbVXU5UQ039wSrPsm-6vliAcqEoXiSpGCwwOdfzsEVcZ9ah028q2HkgM_qrQ==',b'gAAAAABl4lkN531eprlUoah0A464Q9f14_mo8Jus2SHOr2uHe4OUjZ2sRFtCjOU6-mGr2cRvvUof-oDErI_QJDNJJamG4QUz0A==',True
6078,b'gAAAAABl4lkMmgCSzl7rEmRpYnwmAg9pdP7N4IJrPL4icrmScKqAW8CkZWf7NTSC1y-lNUJmcGEi8-hqmoBSP-FsmfjA5f-OKg==',2020-07-15,shot,gun,b'gAAAAABl4lkMWvMS-nKbj9hNs6VPw_SoDZGyPffKzW1vuzSygj9xklTy6ZNNOXwtT7yxk-BGO8H3FPbQHGDKEbebK-YAAwwPig==',M,W,Shepherdsville,KY,True,attack,Not fleeing,False,b'gAAAAABl4lkNdzn9PF0fR10HRLDCNv6G6vStEQP7mW66QbhQxTf5oAkzd27XzBTWDyF09MPs3nJhy9yrJ-pC1vo8imW7waKxnA==',b'gAAAAABl4lkNMTVruJoFYykP4twhtOSqC8X5xUBk7Qc_cU09incCo4klCjBOjxhRE_J8I8Ebnctgo2R0sEgxMqc9jvkxPKPwOw==',True
5992,b'gAAAAABl4lkMB_gXRbtOQfbUypCTtc2mE7FxSxo25q3I7HVJXcsT-BVttcE_Kujal_E0cqgHcOuJkZKU8jRm0JAsC3jmx-silw==',2020-07-16,shot,knife,b'gAAAAABl4lkMeHhneR04Q3natDiFqF0hbadfe9HqL6AE8ornDDj8StMJN_BBM3uo9Iy8U-LrYBn6DTsXKzQDHybxsjzEye9HrQ==',M,W,Shoreline,WA,False,other,Foot,False,b'gAAAAABl4lkNClm-IncPr8XjINpfSD-kofFP_YS0-t78K2e7QJ6d1W1pp1I1gwhlx7YJSRuLviQ-5CpWLOVqhoJIsr3WWJ4dFg==',b'gAAAAABl4lkNCT6gPlD7bLnxyolsDoK4Z7cbFh5dqUqFTAl5xQ8_BjlsI5Ha2qncM9E-7w-_hGUrnVU5g7jKCFkELQxf9SO5dA==',True
5995,b'gAAAAABl4lkMfSSJpmYU8HOQFEsYeuTcQYGOxvyrc9NEja-d0YBBVmStS91TYQvh83Qfc0PhQ__boP4vCBplR9O9qIuK_1_UPA==',2020-07-16,shot,gun,b'gAAAAABl4lkMoqmGCibLzyQR9FY3G3xMl6DQwdoYnuEsQcrYlTkgVTUt6fOdN-3_Tws3D6gcoiuczlP88NFBbLsVlysbMJaXpA==',M,W,North Fort Myers,FL,True,attack,Not fleeing,False,b'gAAAAABl4lkN-RbYD5ncYzUmMyA4Ebh-fRtMWbgRT_P83AO1G7STBOEkU5pUtNiBXuJZYngqmFiS-Xf7PzsPWephf9_ARCb01A==',b'gAAAAABl4lkNG6aF5DrKRf8phe4CjJ3167iWOt8CSBK5thJYPmWqkuo6QOqx86-QhCLBDhfWe3kePeVTgPVmLqUbwKZHeKubkw==',True
5997,b'gAAAAABl4lkMpzt9h2cj5pCHh40-_hf-pGmxqy0_reWaqcbeFaQao7h2EHd1rSbITNbuTeXf3c-uEe2Ky4Qgccy4clg_lnRdog==',2020-07-16,shot,gun,b'gAAAAABl4lkMrCApQrtPTHUUPWjJIR0zDgbeLTxEKDdMI7Ga3mEyeVCKnL0ENR7v6MIs4j9th08jypbhWGh25A5vuKTCNNpWFg==',M,W,Knox County,TX,False,attack,Not fleeing,False,b'gAAAAABl4lkN7b-kqQsYqzmfOBoNEEG3YM9Gl6UEWyFBi8f_4U1c3tVuiTYVq3xpDZUA2f7aE_t20_M_UGX6QR6QB4oPBYCCgw==',b'gAAAAABl4lkN8ySivMYQaSGPE3DxwyUzEUdasAR06LvqWZ0-o-YIZDiZqQLz-LgDgNXYck1KNH5Lhnz1iNrJNoeS3_Ga1q0ckQ==',True
6000,b'gAAAAABl4lkMW87WjvJbMFBRc8olFMcaytJLikGMzfIrXeSGcuxnBjJz8x4D-foJ4-otpo68Qi4eres6CaSJHndywA9vhCUi0w==',2020-07-17,shot,gun,b'gAAAAABl4lkMU0Xmc-vlRxlc4QhiqPSYbE61HcFZybZ2XeEGHs5fU52OlPwVvmV4K56Iy5NqqZP4E2tVonMh9bbNIHlPYD9oZg==',M,W,Fruita,CO,False,other,,False,b'gAAAAABl4lkN5h0IR1JS3CJvrVKfel878OAw8qlYIhJDyw7geIqrXY3_7551RE0yvs6PomPNjM1BYIqkbnePZutdF3mbRIRTiw==',b'gAAAAABl4lkNu2kQOfXMVf3OpLbFg2XGPwXVBIUQknM8nD-jq3TqgienGQomCn7CSYQhwX3s2ZG1hO6KrXJQMcvnrcK3LImgqA==',True
6001,b'gAAAAABl4lkMOYUnySRw610QrGHcAGqp3fXc5FTNo7yONaLzlzj5uhxK3UySEeldF7HzMtbQV6YcnxBN7UVe9BZsKXz4aHFDtQ==',2020-07-17,shot,toy weapon,b'gAAAAABl4lkM7nM_2Z4pqxdOZHFYQsLvnIxkpUehI-X62Nsc2dtalQKHC-D68rPSofhucPGd_y19CEBZRhP7wHF6IFLWIOU0pw==',M,B,Houston,TX,False,other,Not fleeing,False,b'gAAAAABl4lkNGYoHLc6huRP1_ZBAB8cTmwhgocRBD0CM9TjRSVAtgCTxrnLZqyhsHW7UfkQvgGUBA2LQ2GBdZHcjjf6VZCHQrw==',b'gAAAAABl4lkNKUuV7GYvudIOVaLvuafOzQaU639sLf_Yxw_3ZFE48Wjhkxay6md1py-jRVDDqtakau_jG-Eu3gBDcPuxraDrsg==',True
5998,b'gAAAAABl4lkMQTxiEh-2TtQA8ZF32QDdQDl1RPSjWy45hMqnX-IycJTp_KTM09icEcqO2d2kBqLEqDqlfmi68NkoPSVfB7gkxh8EmnOZ_h8nespO8aQJNEA=',2020-07-18,shot,gun,b'gAAAAABl4lkMuYPyzaBKRbCKiSdbFF6ZnqienHneddr4R0ESv41xia6HolmVD03rjtI53dzX5GKixOFGOnrEunGwSmMrueFRBg==',M,B,Chicago Heights,IL,False,attack,Foot,False,b'gAAAAABl4lkNTw0KoBwzFzXiCIzotbhoPDWCxJLcWiLwEez4cLVp0B47EivnH9G2-V_UiHoiSRx5lGRpn2nsHnZyc-86Liuqeg==',b'gAAAAABl4lkNRGL3CW2iiepD_FrEvkrMAHSxUe1JzsjXTMJ3ehypSKLS7L0dVbxEPQ7-SrM4tHZpHb9LHWImhMDziFrVhMMYTg==',True
6079,b'gAAAAABl4lkMvV_T03s4JXLHZ0Krmzb3L3yA00jcuymKRrptVNT3uyWQyWlaHd_5svbnwNBSGcKeQIdnNpuYDcgrewOv0WTxBQ==',2020-07-19,shot,gun,b'gAAAAABl4lkMUv9EJNf5pXIm62aVDuW7bW0tKDiEz5aswRKDVf_gPyFNf28oui1lPh2LJT_y1VdTLB7DTAwg1g86_4Xu-gE1gA==',M,B,Indianapolis,IN,False,attack,Not fleeing,False,b'gAAAAABl4lkN-R25WtVKwU7MTAbJHltp1Rv3KPg9cY2AHnPFJyeUOzZe7tob3-XqyZ2Ty-43fY18ZzOPu_1l60PiHmcamTQUkg==',b'gAAAAABl4lkN3cCrmaYashecnN6-8E-2x00nyCnfOZONqPjFEYtSpq-Z9pfBzdCrkSWS3cceuhRva8Z2V9ETwn1U47cnClNkQA==',True
